title,url,summary,overall_sentiment_score,overall_sentiment_label,ticker_relevance_score,ticker_sentiment_score,ticker_sentiment_label,time_published,neg,neu,pos,compound
Lynx Air Adds Montreal to Its Network,https://www.benzinga.com/pressreleases/23/03/g31264868/lynx-air-adds-montreal-to-its-network,"MONTREAL, March 08, 2023 ( GLOBE NEWSWIRE ) -- Lynx Air ( Lynx ) , today announced the addition of Montreal to its network from June 5, 2023, taking the total number of North American destinations served by Lynx to fifteen.",0.294532,Somewhat-Bullish,,0.160107,Somewhat-Bullish,20230308T202436,0.0,0.962,0.038,0.1513
How Is The Market Feeling About Boeing? - Boeing  ( NYSE:BA ) ,https://www.benzinga.com/short-sellers/23/03/31264755/how-is-the-market-feeling-about-boeing,"Boeing's BA short percent of float has risen 3.5% since its last report. The company recently reported that it has 8.83 million shares sold short, which is 1.48% of all regular shares that are available for trading. Based on its trading volume, it would take traders 1.4 days to cover their short ...",0.267375,Somewhat-Bullish,,0.158881,Somewhat-Bullish,20230308T201558,0.0,0.921,0.079,0.5267
Southwest CEO says the airline not counting on deploying Boeing MAX 7s in 2023,https://www.reuters.com/business/aerospace-defense/southwest-ceo-says-airline-not-counting-deploying-boeing-max-7s-2023-2023-03-08/,Southwest CEO says the airline not counting on deploying Boeing ... ...,0.105048,Neutral,,0.0,Neutral,20230308T193700,0.0,1.0,0.0,0.0
"GE's investors seek solutions to renewable energy, supply chain challenges",https://www.reuters.com/business/energy/ges-investors-seek-solutions-renewable-energy-supply-chain-challenges-2023-03-08/,"GE's investors seek solutions to renewable energy, supply chain ... ...",0.038917,Neutral,,-0.080137,Neutral,20230308T185300,0.0,0.703,0.297,0.4215
U.S. aviation regulator boosting safety staff,https://www.reuters.com/business/aerospace-defense/us-aviation-regulator-boosting-safety-staff-2023-03-08/,"WASHINGTON, March 8 ( Reuters ) - The acting head of the Federal Aviation Administration said Wednesday the agency plans add nearly 300 employees to its safety office as it ramps up oversight following two fatal Boeing 737 MAX crashes.",-0.162427,Somewhat-Bearish,,-0.384766,Bearish,20230308T160216,0.079,0.858,0.063,-0.1779
Chandler-Gilbert Community College Student Receives Thunderbird Field II Veterans Memorial Aviation Scholarship,https://www.benzinga.com/pressreleases/23/03/g31260518/chandler-gilbert-community-college-student-receives-thunderbird-field-ii-veterans-memorial-aviatio,"SCOTTSDALE, Ariz., March 08, 2023 ( GLOBE NEWSWIRE ) -- Thunderbird Field II Veterans Memorial, Inc. ( ""Tbird2"" ) announced a 2023 Aviation Scholarship has been awarded to Cintia Cantor Navas, a Chandler-Gilbert Community College ( a Maricopa Community College ) student earning an Associate ...",0.306851,Somewhat-Bullish,,0.007977,Neutral,20230308T160032,0.0,0.943,0.057,0.4019
Navy Shortfall In P-8 Antisubmarine Aircraft Could Be A Problem For The Air Force Too,https://www.forbes.com/sites/lorenthompson/2023/03/08/navy-shortfall-in-p-8-antisubmarine-aircraft-could-be-a-problem-for-the-air-force-too/,"If the Navy doesn't meet its full warfighting requirement for antisubmarine planes, the Air Force could face challenges on its AWACS replacement.",-0.078612,Neutral,,-0.086944,Neutral,20230308T154947,0.0,0.942,0.058,0.0772
Boeing Nears 737 Max Deal With Japan Airlines As Delays Strike Deliveries,https://www.investors.com/news/ba-stock-boeing-nears-737-max-deal-with-japan-airlines-as-delays-strike-deliveries/,Boeing Nears 737 Max Deal With Japan Airlines As Delays Strike ... Investor's Business Daily ...,-0.047318,Neutral,,-0.120746,Neutral,20230308T150400,0.091,0.909,0.0,-0.128
Air Canada and CAE Name Eight Recipients of the 2023 Captain Judy Cameron Scholarship for Aspiring Women in Aviation,https://www.newswire.ca/news-releases/air-canada-and-cae-name-eight-recipients-of-the-2023-captain-judy-cameron-scholarship-for-aspiring-women-in-aviation-882643733.html,Air Canada and CAE Name Eight Recipients of the 2023 Captain ... Canada ...,0.331698,Somewhat-Bullish,,0.154398,Somewhat-Bullish,20230308T130000,0.0,1.0,0.0,0.0
Boeing Nears 737 Max Deal With Japan Airlines: Report - Boeing  ( NYSE:BA ) ,https://www.benzinga.com/news/23/03/31253087/boeing-nears-737-max-deal-with-japan-airlines-report,"Boeing Co BA is said to be nearing a deal for 20 of its 737 Max planes with Japan Airlines Co JAPSY. The order, if realized, will beat its rival Airbus SE EADSYand its A320neo aircraft family in the race, reported Bloomberg. The order will constitute smaller Max 8 jets along with some of ...",0.009388,Neutral,,0.167827,Somewhat-Bullish,20230308T104612,0.0,1.0,0.0,0.0
"Thermal Spray Coatings Market Estimated to Reach $10.7 Billion by 2025 Globally, at a CAGR of 7.0%, says MarketsandMarkets™",https://www.benzinga.com/pressreleases/23/03/g31253189/thermal-spray-coatings-market-estimated-to-reach-10-7-billion-by-2025-globally-at-a-cagr-of-7-0-sa,"Chicago, March 08, 2023 ( GLOBE NEWSWIRE ) -- The global thermal spray coatings market is estimated to be USD 7.6 billion in 2020 and is projected to reach USD 10.7 billion by 2025, at a CAGR of 7.0%, as per the recent study by MarketsandMarkets™.",0.155605,Somewhat-Bullish,,0.018459,Neutral,20230308T103000,0.0,0.977,0.023,0.0258
Indian aviation market large enough to accommodate all players profitably,https://www.business-standard.com/article/current-affairs/indian-aviation-market-large-enough-to-accommodate-all-players-profitably-123030800556_1.html,Indian aviation market large enough to accommodate all players ... Business Standard ...,0.194194,Somewhat-Bullish,,0.0,Neutral,20230308T102600,0.0,1.0,0.0,0.0
"Global Military Robotic and Autonomous System Market Analysis Report 2023-2033: Market is Proliferated by AI, and its Integration with Military RAS has the Potential to Change Future Warfare",https://www.prnewswire.com/news-releases/global-military-robotic-and-autonomous-system-market-analysis-report-2023-2033-market-is-proliferated-by-ai-and-its-integration-with-military-ras-has-the-potential-to-change-future-warfare-301765538.html,Global Military Robotic and Autonomous System Market Analysis ... PR ...,0.146133,Neutral,,0.053119,Neutral,20230308T100000,0.0,1.0,0.0,0.0
Boeing close to finalising 737 Max deal with Japan Airlines- Bloomberg,https://www.reuters.com/business/aerospace-defense/boeing-close-finalising-737-max-deal-with-japan-airlines-bloomberg-2023-03-08/,Boeing close to finalising 737 Max deal with Japan Airlines ... ...,0.0,Neutral,,0.0,Neutral,20230308T095500,0.0,1.0,0.0,0.0
Indian aviation market large enough to 'accommodate all players profitably': Emirates | The Financial Express,https://www.financialexpress.com/infrastructure/airlines-aviation/indian-aviation-market-large-enough-to-accommodate-all-players-profitably-emirates/3002761/,Indian aviation market large enough to 'accommodate all players ... The Financial Express ...,0.194194,Somewhat-Bullish,,0.120474,Neutral,20230308T094702,0.0,1.0,0.0,0.0
Indian aviation market large enough to 'accommodate all players profitably': Emirates,https://www.moneycontrol.com/news/business/indian-aviation-market-large-enough-to-accommodate-all-players-profitably-emirates-10217251.html,"Emirates, which operates only wide-body A380s and B777s, flies to nine Indian cities and operates 167 weekly flights to the country.",0.194196,Somewhat-Bullish,,0.0,Neutral,20230308T092802,0.0,1.0,0.0,0.0
"Boeing 767 freighter, KC-46 tanker face delivery snags due to fuel tank problem",https://www.foxbusiness.com/markets/boeing-767-freighter-kc-46-tanker-face-delivery-snags-fuel-tank-problem,"A new supplier problem has stymied deliveries of Boeing's 767 freighter and KC-46 tanker, the company confirmed on Tuesday.",-0.234603,Somewhat-Bearish,,-0.410635,Bearish,20230307T235818,0.13,0.87,0.0,-0.4019
5 U.S. Cities Becoming the Fastest-Growing Startup and Innovation Hubs for 2023,https://www.benzinga.com/news/23/03/31247936/silicon-valley-is-losing-its-edge-after-double-digit-decline-in-vc-funding-dominance-5-u-s-cities-be,"For many years, Silicon Valley has been synonymous with the startup scene. The area, which generally includes San Francisco-San Jose-Oakland, California, served as a launching point for companies such as Apple Inc., Cisco Systems Inc. and eBay Inc. Today, Silicon Valley is home to some of the ...",0.272762,Somewhat-Bullish,,0.116906,Neutral,20230307T220406,0.0,1.0,0.0,0.0
"Two United planes clipped each other at Boston airport, prompting another federal investigation",https://africa.businessinsider.com/transportation/two-united-planes-clipped-each-other-at-boston-airport-prompting-another-federal/tlwt9vl,"Two United planes clipped each other at Boston airport, prompting ... - Business Insider Africa ...",-0.028462,Neutral,,0.017644,Neutral,20230307T205941,0.0,0.843,0.157,0.4215
"Two United planes clipped each other at Boston airport, prompting another federal investigation",https://www.businessinsider.com/united-planes-collide-on-the-ramp-at-boston-airport-2023-3,United Planes Collide on the Ramp at Boston Airport - Business Insider ...,-0.035417,Neutral,,0.013889,Neutral,20230307T205941,0.086,0.728,0.185,0.3612
AI CEO calls for concerted efforts to curb unruly passenger behaviour,https://www.business-standard.com/article/companies/ai-ceo-calls-for-concerted-efforts-to-curb-unruly-passenger-behaviour-123030701052_1.html,"Expressing concern over the rising number of instances involving unruly behaviours by passengers, Air India CEO Campbell Wilson has called for concerted industry efforts to contain the problem ...",-0.14613,Neutral,,0.11067,Neutral,20230307T174100,0.087,0.871,0.042,-0.34
"With Growing Technological Advancements And Strategic Collaborations, The Aircraft Electrification Market Is Expected To Expand As Per The Business Research Company's Aircraft Electrification Global Market Report 2023",https://www.benzinga.com/pressreleases/23/03/g31241749/with-growing-technological-advancements-and-strategic-collaborations-the-aircraft-electrification-,"LONDON, March 07, 2023 ( GLOBE NEWSWIRE ) -- As per The Business Research Company's Aircraft Electrification Global Market Report 2023, turbocharger technology is a key trend shaping the aircraft electrification market.",0.161908,Somewhat-Bullish,,0.079403,Neutral,20230307T163000,0.0,1.0,0.0,0.0
NTSB & FAA Probe String Of Recent Runway Incidents: Report - American Airlines Group  ( NASDAQ:AAL ) ,https://www.benzinga.com/government/23/03/31235579/ntsb-faa-probe-string-of-recent-runway-incidents-report,U.S. aviation authorities reportedly probe a fresh incident involving two airplanes cleared to use the same runway that forced one to abandon a landing and renewed safety questions.,0.108425,Neutral,,0.0,Neutral,20230307T160612,0.167,0.65,0.184,-0.1027
"Boeing 767 freighter, KC-46 tanker face delivery snags due to fuel tank problem",https://www.reuters.com/business/aerospace-defense/boeing-767-freighter-kc-46-tanker-face-delivery-snags-due-fuel-tank-problem-2023-03-07/,"Boeing 767 freighter, KC-46 tanker face delivery snags due to fuel ... ...",-0.22764,Somewhat-Bearish,,-0.399481,Bearish,20230307T155200,0.0,1.0,0.0,0.0
"Company News for Mar 7, 2023",https://www.zacks.com/stock/news/2062553/company-news-for-mar-7-2023,Companies in The News Are: ...,0.031549,Neutral,,-0.360256,Bearish,20230307T143500,0.0,1.0,0.0,0.0
"GE Stock At New High As Investor Event, Defining Moment Loom",https://www.investors.com/news/ge-stock-new-high-investor-event-ge-aviation-looms/,General Electric ( GE ) is set to discuss its business and outlook at an investor event Thursday. GE stock was flat near a buy point in Tuesday's premarket trading. The meeting with analysts is being held at the GE aerospace headquarters in Cincinnati. The venue is notable.,0.154552,Somewhat-Bullish,,0.122693,Neutral,20230307T135700,0.0,1.0,0.0,0.0
"China Airlines restores daily service between Ontario, California, and Taipei",https://www.prnewswire.com/news-releases/china-airlines-restores-daily-service-between-ontario-california-and-taipei-301763632.html,"China Airlines restores daily service between Ontario, California ... PR ...",0.098167,Neutral,,0.029196,Neutral,20230307T130000,0.0,0.82,0.18,0.296
Three women pilot global aircraft engine maker Pratt and Whitney in India,https://www.business-standard.com/article/current-affairs/three-women-pilot-global-aircraft-engine-maker-pratt-whitney-in-india-123030700644_1.html,Three women pilot global aircraft engine maker Pratt and Whitney in ... Business Standard ...,0.086604,Neutral,,-0.092783,Neutral,20230307T121300,0.0,1.0,0.0,0.0
Qatar Airways to boost flights by 21% as demand rebounds,https://www.reuters.com/business/aerospace-defense/qatar-airways-boost-flights-by-21-demand-rebounds-2023-03-07/,"BERLIN, March 7 ( Reuters ) - Qatar Airways announced plans for sharp growth on Tuesday, as the travel industry recovers from the pandemic.",0.183244,Somewhat-Bullish,,-0.180912,Somewhat-Bearish,20230307T112700,0.0,0.898,0.102,0.3818
Is General Electric Stock A Better Pick Over Its Sector Peer?,https://www.forbes.com/sites/greatspeculations/2023/03/07/is-general-electric-stock-a-better-pick-over-its-sector-peer/,"There is more to the comparison, and in the sections below, we discuss why we believe GE stock will offer better returns than LMT stock in the next three years.",0.212237,Somewhat-Bullish,,0.059013,Neutral,20230307T110000,0.0,0.909,0.091,0.4404
Small Satellite Market to Hit USD 12.02 Billion by 2029 | At a CAGR of 11.53%,https://www.benzinga.com/pressreleases/23/03/g31231047/small-satellite-market-to-hit-usd-12-02-billion-by-2029-at-a-cagr-of-11-53,"Pune, India, March 07, 2023 ( GLOBE NEWSWIRE ) -- The global small satellite market size was valued at USD 4.90 billion in 2021 and reached USD 5.60 billion in 2022. The market is expected to be valued at USD 12.02 billion by 2029, exhibiting a CAGR of 11.53% during the forecast period.",0.227734,Somewhat-Bullish,,0.166951,Somewhat-Bullish,20230307T063044,0.0,0.874,0.126,0.7351
"U.S. FAA, NTSB probe new airline runway incident",https://www.reuters.com/business/aerospace-defense/us-faa-ntsb-probe-new-airline-runway-incident-2023-03-07/,"WASHINGTON, March 6 ( Reuters ) - U.S. aviation authorities said late on Monday they were investigating a fresh incident involving two airplanes cleared to use the same runway that forced one to abandon a landing and renewed safety questions.",0.061335,Neutral,,0.039123,Neutral,20230307T051700,0.124,0.738,0.137,-0.1027
Fed's rate moves put manufacturing sector at risk,https://www.foxbusiness.com/economy/feds-rate-moves-put-manufacturing-sector-risk,"The American manufacturing sector is starting to show signs of weakness after two years of strong growth, as higher interest rates and a slowdown in exports threaten production. New orders for manufactured goods contracted for the sixth straight month through February, according to surveys by the ...",-0.03629,Neutral,,-0.069318,Neutral,20230307T000616,0.094,0.717,0.189,0.6597
